paperid,doi,year,date,doctype,cited_by_count,is_retracted,reference_count,citation_count,C3,C5,C10,disruption,Atyp_Median_Z,Atyp_10pct_Z,Atyp_Pairs,WSB_mu,WSB_sigma,WSB_Cinf,SB_B,SB_T,team_size,institution_count,patent_count,newsfeed_count,nct_count,nih_count,nsf_count
W2407255701,,2016,2016-05-13,article,0,False,0,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W2512532937,https://doi.org/10.1086/684904,2016,2016-03-01,article,0,False,0,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W2769973668,https://doi.org/10.1063/1.5016437,2018,2018-02-01,article,43,False,67,43,26,39,43,-0.0018863332116344,18.42825756328989,-19.905259985236416,630.0,,,,0.0,0.0,1,4,0,0,0,0,0
W2775705119,https://doi.org/10.1016/j.beth.2017.12.004,2017,2017-12-15,article,41,False,60,41,12,30,41,-2.6527989315623613e-05,74.42857142857143,3.5381448857789377,231.0,,,,0.3749999999999999,3.0,4,3,0,0,0,0,0
W3103249619,https://doi.org/10.1016/j.neucli.2020.10.008,2020,2020-11-01,review,41,False,109,41,26,41,41,-0.0004913647200131,,,,,,,0.4204545454545452,2.0,9,9,0,0,0,0,0
W3159320982,https://doi.org/10.1145/3412841.3442035,2021,2021-03-22,article,0,False,14,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W3164624614,https://doi.org/10.2139/ssrn.3311873,2019,2019-01-01,article,0,False,0,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W4393856756,https://doi.org/10.62760/iteecs.2.3.2023.59,2023,2023-09-30,article,0,False,8,0,0,0,0,0.0,75.76065490272215,4.3360516479472695,10.0,,,,,,0,0,0,0,0,0,0
W2480566910,https://doi.org/10.1017/cbo9781139013666.007,2015,2015-06-05,book-chapter,0,False,26,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W2481677871,https://doi.org/10.1017/cbo9781139013666,2015,2015-06-05,book,14,False,0,14,6,10,14,0.0,,,,,,,0.0,0.0,0,0,0,0,0,0,0
W2809668496,https://doi.org/10.1111/ejn.14049,2018,2018-06-20,article,13,False,73,13,10,12,13,-0.0001366016543978,40.42567176958827,-3.2806253165259536,595.0,,,,1.0,1.0,2,3,0,0,0,0,0
W4206284702,https://doi.org/10.4018/978-1-6684-4507-5.ch021,2022,2022-01-01,book-chapter,0,False,44,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W4221069867,https://doi.org/10.18632/aging.203986,2022,2022-03-28,article,0,False,8,0,0,0,0,0.0,91.73682264398208,10.67480963849398,6.0,,,,,,0,0,0,0,0,0,0
W2804236815,https://doi.org/10.1002/wmh3.267,2018,2018-05-23,article,3,False,24,3,1,3,3,0.0002399808015358,27.23493010847692,-0.7407089520479706,78.0,,,,0.0,0.0,5,1,0,0,0,0,0
W2900934456,https://doi.org/10.30965/21967954-00803005,2017,2017-05-19,article,3,False,0,3,2,3,3,0.0,,,,,,,0.0,0.0,0,0,0,0,0,0,0
W2908397882,,2018,2018-12-10,preprint,3,False,48,3,3,3,3,-0.0010664770707429,,,,,,,0.0,0.0,2,2,0,0,0,0,0
W2773123124,https://doi.org/10.1163/15692124-12341290,2017,2017-12-04,article,0,False,0,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W2783105202,https://doi.org/10.1086/694663,2018,2018-01-01,article,0,False,0,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W2788558411,https://doi.org/10.2174/2210676608666180222124009,2018,2018-02-23,article,0,False,0,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W2790921585,https://doi.org/10.30965/21967954-00801002,2017,2017-05-19,article,0,False,0,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W2810148724,,2018,2018-01-12,article,0,False,0,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W4293205671,https://doi.org/10.2139/ssrn.4063125,2022,2022-01-01,article,0,False,1,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W4296169837,https://doi.org/10.2139/ssrn.4216995,2022,2022-01-01,article,0,False,0,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W2936851151,https://doi.org/10.1037/pap0000240,2019,2019-04-01,article,0,False,14,0,0,0,0,0.0,167.21052631578945,167.21052631578945,1.0,,,,,,0,0,0,0,0,0,0
W2978911128,https://doi.org/10.20906/cps/nsc2016-0075,2016,2016-01-01,article,0,False,0,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W3000638289,https://doi.org/10.1163/17455227-01702003,2019,2019-12-09,article,0,False,0,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W2175697357,https://doi.org/10.1016/j.neuropsychologia.2015.11.020,2015,2015-11-26,article,15,False,44,14,3,7,14,-0.0018630647414997,130.33359905850955,8.875174056007332,276.0,,,,2.7857142857142856,6.0,5,5,0,0,0,0,0
W3173189857,https://doi.org/10.22331/q-2021-06-29-486,2021,2021-06-29,article,15,False,117,13,13,13,13,-0.0017337956788476,506.3986636640064,29.890426715380677,820.0,,,,0.0,0.0,4,4,0,0,0,0,0
W4394621398,https://doi.org/10.1093/imaman/dpae007,2024,2024-04-09,article,2,False,13,2,2,2,2,0.0053191489361702,435.670649994486,107.20112715871328,28.0,,,,0.0,0.0,1,1,0,0,0,0,0
W4402858080,https://doi.org/10.3390/traumacare4030021,2024,2024-09-23,review,0,False,26,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W4403931059,https://doi.org/10.1016/j.schres.2024.10.010,2024,2024-11-01,article,0,False,53,0,0,0,0,0.0,90.10260938616312,5.017636253055608,351.0,,,,,,0,0,0,0,0,0,0
W4404931029,https://doi.org/10.1080/00221309.2024.2433289,2024,2024-12-02,article,0,False,103,0,0,0,0,0.0,55.28927001715415,-1.2809247665773469,1596.0,,,,,,0,0,0,0,0,0,0
W4390939899,https://doi.org/10.1038/s41598-023-50063-x,2024,2024-01-17,article,0,False,27,0,0,0,0,0.0,10.63125103404032,-22.39105999743271,55.0,,,,,,0,0,0,0,0,0,0
W4391306700,https://doi.org/10.1109/ieeeconf58974.2023.10404977,2023,2023-12-07,article,0,False,3,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W4282975246,https://doi.org/10.1002/cpp.2760,2022,2022-06-16,article,10,False,44,10,10,10,10,-9.855615236781156e-05,36.47569152937259,-8.081495598173618,300.0,,,,-0.25,1.0,3,2,0,0,0,0,0
W4381747360,https://doi.org/10.1007/978-981-99-1467-8_22,2023,2023-01-01,book-chapter,0,False,12,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W2419282903,https://doi.org/10.1080/00031305.2015.1077727,2015,2015-08-12,article,29,False,15,26,3,7,26,-0.0725388601036269,23.0,-0.8150158829404789,15.0,,,,3.238095238095238,6.0,10,12,0,0,0,0,0
W2802918916,https://doi.org/10.4018/978-1-5225-4097-7.ch008,2018,2018-02-07,book-chapter,2,False,50,2,1,2,2,9.645526886906195e-05,,,,,,,0.0,0.0,4,3,0,0,0,0,0
W3000150757,https://doi.org/10.4018/978-1-7998-1468-9.ch003,2019,2019-12-27,book-chapter,2,False,17,2,2,2,2,-3.1388649550436067e-06,,,,,,,0.0,0.0,3,3,0,0,0,0,0
W4205382004,https://doi.org/10.1007/978-3-030-93409-5_15,2021,2021-12-31,book-chapter,2,False,20,2,2,2,2,0.0003032140691328,,,,,,,0.0,0.0,11,6,0,0,0,0,0
W2289783824,https://doi.org/10.1606/1044-3894.2016.97.8,2016,2016-01-01,article,0,False,1,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W2966161120,https://doi.org/10.4081/ripppo.2019.351,2019,2019-07-30,article,5,False,27,5,4,5,5,-0.0005149330587023,76.39847123785331,4.550096502018864,91.0,,,,0.5,1.0,3,1,0,0,0,0,0
W3089166729,https://doi.org/10.1111/head.13988,2020,2020-09-23,article,5,False,42,5,4,5,5,6.1020258725897e-05,657.757617490677,95.14500212082308,28.0,,,,0.0,0.0,13,16,0,0,0,0,0
W3115721367,https://doi.org/10.1080/10503307.2020.1862432,2020,2020-12-26,article,5,False,53,5,4,5,5,-0.0002226179875333,190.57758886736335,37.98410418736198,136.0,,,,0.0,0.0,4,2,0,0,0,0,0
W991540855,https://doi.org/10.1007/978-3-319-19545-2_3,2015,2015-01-01,book-chapter,5,False,22,4,4,4,4,-0.0001697720809812,,,,,,,0.0,0.0,9,4,0,0,0,0,0
W3186557962,https://doi.org/10.1002/cpa.22014,2021,2021-07-29,article,8,False,66,8,8,8,8,-0.0029368575624082,146.43226903630654,-1.5689321847122104,496.0,,,,-2.220446049250313e-16,1.0,2,2,0,0,0,0,0
W4323666617,https://doi.org/10.1007/s11071-023-08359-0,2023,2023-03-09,article,8,False,34,8,8,8,8,-0.0196078431372549,125.8763268187714,12.517840671558895,153.0,,,,0.0,0.0,1,1,0,0,0,0,0
W4362460292,https://doi.org/10.1177/19322968231164151,2023,2023-03-30,article,8,False,24,8,8,8,8,-0.0018441678192715,93.90830035534356,12.768216159693246,55.0,,,,0.0,0.0,12,3,0,0,0,0,0
W3018060248,,2016,2016-12-01,article,24,False,23,23,5,14,23,-0.0004358397944671,131.86228241474456,16.699222702154398,105.0,,,,0.6666666666666664,2.0,4,5,0,0,0,0,0
W4401453083,https://doi.org/10.1109/hsi61632.2024.10613545,2024,2024-07-08,article,0,False,30,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W4401753353,https://doi.org/10.1109/icdcs60910.2024.00098,2024,2024-07-23,article,0,False,32,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,1
W4401943080,https://doi.org/10.1109/jiot.2024.3450653,2024,2024-08-28,article,0,False,38,0,0,0,0,0.0,6.400991817346261,-3.4260113937302035,171.0,,,,,,0,0,0,0,0,0,0
W4402068586,https://doi.org/10.1002/cpp.3043,2024,2024-08-29,review,0,False,76,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W4402111242,https://doi.org/10.1101/2024.08.30.610560,2024,2024-08-31,preprint,0,False,54,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W4402156512,https://doi.org/10.1109/icc51166.2024.10622582,2024,2024-06-09,article,0,False,22,0,0,0,0,0.0,414.7539492678672,31.476323858051018,91.0,,,,,,0,0,0,0,0,0,0
W4402533739,https://doi.org/10.1093/hsw/hlae025,2024,2024-08-14,article,0,False,39,0,0,0,0,0.0,17.42049609541951,-1.6952888676204332,136.0,,,,,,0,0,0,0,0,0,0
W3035633352,https://doi.org/10.3934/dcds.2022073,2022,2022-01-01,article,1,False,19,1,0,0,0,0.0,275.15899763647457,98.45891880910504,28.0,,,,0.0,0.0,2,2,0,0,0,0,0
W3083836381,https://doi.org/10.29085/9781783302024.036,2018,2018-07-05,book-chapter,1,False,0,1,1,1,1,0.0,,,,,,,0.0,0.0,0,0,0,0,0,0,0
W4304140761,https://doi.org/10.1109/socc56010.2022.9908109,2022,2022-09-05,article,1,False,13,1,1,1,1,-0.0006459948320413,,,,,,,0.0,0.0,4,2,0,0,0,0,0
W3101013255,https://doi.org/10.1098/rsta.2016.0434,2017,2017-10-30,article,65,False,83,65,30,46,65,-0.0063789359391965,341.5558705425862,31.596971200295457,561.0,,,,0.0,0.0,2,2,0,0,0,0,0
W2523965050,https://doi.org/10.1093/oxfordhb/9780199989423.013.5,2016,2016-08-03,book,1,False,0,1,0,1,1,0.0,,,,,,,0.0,0.0,0,0,0,0,0,0,0
W2526044864,https://doi.org/10.1212/wnl.86.16_supplement.p2.125,2016,2016-04-05,article,1,False,0,1,1,1,1,0.0,,,,,,,0.0,0.0,0,0,0,0,0,0,0
W2586321919,https://doi.org/10.5612/slavicreview.75.1.176,2016,2016-01-01,article,1,False,0,1,0,1,1,0.0,,,,,,,0.0,0.0,0,0,0,0,0,0,0
W2901533493,,2018,2018-11-22,preprint,1,False,9,1,1,1,1,-0.0046082949308755,,,,,,,0.0,0.0,3,5,0,0,0,0,0
W2904160221,https://doi.org/10.5958/0976-5506.2018.01456.0,2018,2018-01-01,article,1,False,0,1,1,1,1,0.0,,,,,,,0.0,0.0,0,0,0,0,0,0,0
W4398286665,https://doi.org/10.7910/dvn/8hfvu8/cfc7jr,2019,2019-01-01,dataset,0,False,0,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W4398402240,https://doi.org/10.7910/dvn/8hfvu8/3d1svu,2019,2019-01-01,dataset,0,False,0,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W4398477879,https://doi.org/10.7910/dvn/8hfvu8/xo7ew7,2019,2019-01-01,dataset,0,False,0,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W4398479440,https://doi.org/10.7910/dvn/8hfvu8/toarub,2019,2019-01-01,dataset,0,False,0,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W4398664700,https://doi.org/10.7910/dvn/8hfvu8/p7vcvi,2019,2019-01-01,dataset,0,False,0,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W4398682611,https://doi.org/10.7910/dvn/8hfvu8/wrts43,2019,2019-01-01,dataset,0,False,0,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W4401229981,https://doi.org/10.1002/capr.12800,2024,2024-07-31,article,0,False,31,0,0,0,0,0.0,26.558537840088064,-0.171839441509829,171.0,,,,,,0,0,0,0,0,0,0
W4389076810,https://doi.org/10.1155/2023/2382005,2023,2023-11-28,review,1,False,71,1,1,1,1,-0.0005882352941176,,,,,,,0.0,0.0,2,2,0,0,0,0,0
W4389296008,https://doi.org/10.1029/2023ea003042,2023,2023-12-01,article,1,False,9,1,1,1,1,-0.0128205128205128,5.427204202399745,-0.7548170445225839,3.0,,,,0.0,0.0,17,14,0,0,0,0,0
W4391095680,https://doi.org/10.2139/ssrn.4700104,2024,2024-01-01,preprint,1,False,0,1,1,1,1,0.0,,,,,,,0.0,0.0,0,0,0,0,0,0,0
W4399466705,https://doi.org/10.1016/j.ejvs.2024.06.002,2024,2024-06-09,article,1,False,30,0,0,0,0,0.0,45.66494441092841,-1.6963291931931404,120.0,,,,,,0,0,0,0,0,0,0
W4401448746,https://doi.org/10.1101/2024.08.08.607232,2024,2024-08-09,preprint,1,False,64,1,1,1,1,-0.0003177629488401,,,,,,,0.0,0.0,5,2,0,0,0,0,0
W4401461013,https://doi.org/10.1287/moor.2023.008,2024,2024-08-09,article,1,False,44,1,1,1,1,-0.001953125,1833.0328967388384,237.24713646248904,45.0,,,,0.0,0.0,4,4,0,0,0,0,0
W4402367518,https://doi.org/10.1002/nav.22227,2024,2024-09-09,article,1,False,42,1,0,0,0,0.0,1210.725945779829,63.77904766044861,78.0,,,,0.0,0.0,4,3,0,0,0,0,0
W4238425721,https://doi.org/10.1515/9781644691373-fm,2019,2019-12-14,book-chapter,0,False,0,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W2795220936,https://doi.org/10.1007/978-3-319-71716-6_3,2018,2018-01-01,book-chapter,5,False,23,5,3,3,5,0.0002245845186405,,,,,,,0.0,0.0,1,1,0,0,0,0,0
W2891496894,https://doi.org/10.1007/s12311-018-0974-x,2018,2018-09-11,article,5,False,39,5,2,3,5,-0.0018804061677322,122.77153295426189,11.109605095513157,171.0,,,,2.5,2.0,8,6,0,0,0,5,0
W3135542966,https://doi.org/10.2139/ssrn.3706370,2020,2020-01-01,article,3,False,0,3,2,3,3,0.0,,,,,,,0.0,0.0,0,0,0,0,0,0,0
W4400945,https://doi.org/10.2139/ssrn.2580664,2015,2015-01-01,article,778,False,6,757,167,399,757,0.6868029739776952,,,,,,,0.5029082704588029,3.0,2,2,8,3,0,0,0
W2921815442,https://doi.org/10.1080/00224499.2019.1581882,2019,2019-03-18,article,30,False,21,30,18,30,30,-0.0018269974000421,42.85115446106417,7.3484692283495345,45.0,,,,1.75,1.0,4,3,0,0,0,0,0
W4211258966,https://doi.org/10.1017/9781316798539.002,2020,2020-05-12,book-chapter,0,False,177,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W4213164589,https://doi.org/10.1515/9783110671773-022,2020,2020-10-26,book-chapter,0,False,0,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W4313066342,https://doi.org/10.2139/ssrn.4289468,2022,2022-01-01,article,0,False,0,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W4398515696,https://doi.org/10.7910/dvn/ifgsf5/z7jsxb,2020,2020-01-01,dataset,0,False,0,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W4401947426,https://doi.org/10.1016/j.ifacol.2024.08.179,2024,2024-01-01,article,0,False,75,0,0,0,0,0.0,83.22795195162932,0.7244394815026183,496.0,,,,,,0,0,0,0,0,0,0
W4237609967,https://doi.org/10.26434/chemrxiv.12915878,2020,2020-09-04,preprint,2,False,28,2,2,2,2,-0.0038684719535783,,,,,,,0.0,0.0,3,1,0,0,0,0,0
W3011005592,https://doi.org/10.1142/s0129183120500916,2020,2020-03-09,article,1,False,11,1,1,1,1,0.0002103491796381,109.93338705022045,-6.976806728536463,15.0,,,,0.0,0.0,2,1,0,0,0,0,0
W3041072044,https://doi.org/10.1164/ajrccm-conference.2020.201.1_meetingabstracts.a3709,2020,2020-05-01,article,0,False,0,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W3042047663,https://doi.org/10.1164/ajrccm-conference.2020.201.1_meetingabstracts.a7756,2020,2020-05-01,article,0,False,0,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W3043233679,https://doi.org/10.1007/978-3-030-42687-3_21,2020,2020-01-01,book-chapter,0,False,24,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W3206516937,https://doi.org/10.26434/chemrxiv.12915878.v1,2020,2020-09-04,preprint,0,False,28,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W2950445259,https://doi.org/10.2139/ssrn.2931836,2017,2017-01-01,article,20,False,53,20,10,14,20,-0.0009313154831199,8.074061938731719,-19.898529313006254,325.0,,,,0.5,1.0,2,1,0,0,0,0,0
W3203271498,https://doi.org/10.1103/physrevb.104.l140301,2021,2021-10-08,article,15,False,87,15,15,15,15,-0.0022261798753339,1367.6237842916298,260.6131119893385,253.0,,,,0.0,0.0,3,2,0,0,0,0,1
W4206961112,https://doi.org/10.1080/08841233.2021.2013390,2022,2022-01-01,article,12,False,34,12,12,12,12,0.0018348623853211,113.36745389839577,15.40900011824197,78.0,,,,0.0,0.0,1,1,0,0,0,0,0
W2973264239,https://doi.org/10.1007/978-3-030-31304-3_15,2019,2019-01-01,book-chapter,10,False,16,10,5,10,10,-0.0012543116964565,,,,,,,0.0,0.0,2,2,0,0,0,0,0
